date,store_id,product_id,product_category,quantity_demanded,on_hand_inventory,safety_stock,current_price,base_price,cost_price,gross_margin,margin_percentage,competitor_price,price_elasticity,is_promoted,promotion_discount_pct,days_inventory,stockout_risk
20230109,10,102,Clothing,13,40,45,62.71,61.24,37.62,25.08,40.0,59.35,0.9875,0,0.0,2.86,1
20230110,10,102,Clothing,18,90,45,36.26,42.9,21.75,14.5,40.0,37.01,1.0863,0,0.0,4.74,0
20230111,10,102,Clothing,20,86,45,22.84,28.34,13.7,9.14,40.0,23.24,1.1114,1,22.78,4.1,0
20230112,10,102,Clothing,13,91,45,64.4,61.95,38.64,25.76,40.0,70.05,0.98,0,0.0,6.5,0
20230113,10,102,Clothing,10,65,45,89.06,87.3,53.44,35.63,40.0,86.09,0.9895,1,13.2,5.91,0
20230114,10,102,Clothing,15,17,45,66.45,73.51,39.87,26.58,40.0,67.51,1.051,0,0.0,1.06,1
20230115,10,102,Clothing,14,68,45,46.7,46.04,28.02,18.68,40.0,49.5,0.9919,0,0.0,4.53,0
20230116,10,102,Clothing,20,34,45,47.83,51.24,28.7,19.13,40.0,43.57,1.0339,0,0.0,1.62,1
20230117,10,102,Clothing,13,5,45,83.93,83.64,50.36,33.57,40.0,79.49,0.9977,0,0.0,0.36,1
20230118,10,102,Clothing,23,47,45,95.45,88.06,57.27,38.18,40.0,100.61,0.96,0,0.0,1.96,0
20230119,10,102,Clothing,9,36,45,28.76,34.9,17.25,11.5,40.0,27.11,1.0997,0,0.0,3.6,1
20230120,10,102,Clothing,15,12,45,57.96,49.43,34.77,23.18,40.0,63.0,0.9227,0,0.0,0.75,1
20230121,10,102,Clothing,14,15,45,40.58,48.17,24.35,16.23,40.0,37.82,1.0882,0,0.0,1.0,1
20230122,10,102,Clothing,13,65,45,80.4,92.75,48.24,32.16,40.0,78.81,1.0734,0,0.0,4.64,0
20230123,10,102,Clothing,9,23,45,49.36,51.71,29.61,19.74,40.0,52.13,1.0226,1,19.81,2.3,1
20230124,10,102,Clothing,18,30,45,62.23,68.38,37.34,24.89,40.0,58.82,1.0474,0,0.0,1.58,1
20230125,10,102,Clothing,20,27,45,75.27,84.24,45.16,30.11,40.0,78.51,1.0572,0,0.0,1.29,1
20230126,10,102,Clothing,16,35,45,35.34,41.04,21.2,14.13,40.0,36.18,1.0762,0,0.0,2.06,1
20230127,10,102,Clothing,11,70,45,85.46,87.75,51.28,34.18,40.0,80.0,1.0127,0,0.0,5.83,0
20230128,10,102,Clothing,23,51,45,60.78,74.85,36.47,24.31,40.0,66.02,1.1089,0,0.0,2.12,0
20230129,10,102,Clothing,18,70,45,39.07,45.45,23.44,15.63,40.0,40.32,1.0771,0,0.0,3.68,0
20230130,10,102,Clothing,15,35,45,62.99,55.55,37.79,25.2,40.0,66.85,0.9383,1,19.6,2.19,1
20230131,10,102,Clothing,24,23,45,45.35,50.85,27.21,18.14,40.0,48.61,1.0577,0,0.0,0.92,1
20230201,10,102,Clothing,12,18,45,88.31,79.84,52.99,35.33,40.0,94.52,0.9503,0,0.0,1.38,1
20230202,10,102,Clothing,13,15,45,59.99,50.37,36.0,24.0,40.0,65.12,0.9155,0,0.0,1.07,1
20230203,10,102,Clothing,17,51,45,52.09,47.27,31.25,20.84,40.0,55.34,0.9517,0,0.0,2.83,0
20230204,10,102,Clothing,23,72,45,33.79,29.63,20.27,13.52,40.0,34.12,0.9351,0,0.0,3.0,0
20230205,10,102,Clothing,20,81,45,43.35,47.49,26.01,17.34,40.0,43.45,1.0455,0,0.0,3.86,0
20230206,10,102,Clothing,19,81,45,19.12,19.54,11.47,7.65,40.0,18.42,1.0084,0,0.0,4.05,0
20230207,10,102,Clothing,19,88,45,52.97,57.33,31.78,21.19,40.0,48.44,1.0393,0,0.0,4.4,0
20230208,10,102,Clothing,20,66,45,77.28,89.99,46.37,30.91,40.0,83.2,1.0784,1,32.58,3.14,0
20230209,10,102,Clothing,20,53,45,54.09,55.27,32.46,21.64,40.0,56.29,1.0099,0,0.0,2.52,0
20230210,10,102,Clothing,10,63,45,57.75,60.16,34.65,23.1,40.0,62.75,1.0198,0,0.0,5.73,0
20230211,10,102,Clothing,14,50,45,54.75,50.86,32.85,21.9,40.0,55.59,0.9629,0,0.0,3.33,0
20230212,10,102,Clothing,18,33,45,80.0,87.24,48.0,32.0,40.0,83.98,1.0436,0,0.0,1.74,1
20230213,10,102,Clothing,20,76,45,65.7,80.56,39.42,26.28,40.0,63.76,1.1065,0,0.0,3.62,0
20230214,10,102,Clothing,12,65,45,63.5,55.17,38.1,25.4,40.0,63.13,0.9314,0,0.0,5.0,0
20230215,10,102,Clothing,14,58,45,20.79,17.64,12.48,8.32,40.0,22.58,0.9189,0,0.0,3.87,0
20230216,10,102,Clothing,14,53,45,83.5,71.7,50.1,33.4,40.0,88.86,0.9261,0,0.0,3.53,0
20230217,10,102,Clothing,24,97,45,68.14,71.21,40.88,27.26,40.0,66.04,1.0216,0,0.0,3.88,0
20230218,10,102,Clothing,14,41,45,25.27,23.61,15.16,10.11,40.0,24.01,0.9647,0,0.0,2.73,1
20230219,10,102,Clothing,24,13,45,33.99,38.77,20.39,13.6,40.0,36.72,1.0665,1,36.83,0.52,1
20230220,10,102,Clothing,17,22,45,37.7,34.39,22.62,15.08,40.0,41.16,0.9539,0,0.0,1.22,1
20230221,10,102,Clothing,14,14,45,66.15,66.32,39.69,26.46,40.0,62.96,1.0006,0,0.0,0.93,1
20230222,10,102,Clothing,16,66,45,61.4,53.61,36.84,24.56,40.0,58.52,0.9336,0,0.0,3.88,0
20230223,10,102,Clothing,16,68,45,64.68,60.7,38.81,25.87,40.0,58.44,0.9681,0,0.0,4.0,0
20230224,10,102,Clothing,22,53,45,23.29,21.66,13.97,9.32,40.0,24.66,0.9623,1,23.43,2.3,0
20230225,10,102,Clothing,12,98,45,78.75,85.5,47.25,31.5,40.0,72.76,1.0413,0,0.0,7.54,0
20230226,10,102,Clothing,16,62,45,41.75,35.99,25.05,16.7,40.0,41.41,0.9274,1,18.51,3.65,0
20230227,10,102,Clothing,11,76,45,54.9,52.11,32.94,21.96,40.0,54.87,0.9734,0,0.0,6.33,0
20230228,10,102,Clothing,16,96,45,28.9,30.55,17.34,11.56,40.0,26.12,1.0264,0,0.0,5.65,0
20230301,10,102,Clothing,18,91,45,37.96,33.82,22.77,15.18,40.0,36.12,0.9427,0,0.0,4.79,0
20230302,10,102,Clothing,23,23,45,49.73,54.11,29.84,19.89,40.0,44.94,1.0421,0,0.0,0.96,1
20230303,10,102,Clothing,20,21,45,62.44,67.58,37.46,24.98,40.0,56.73,1.0395,0,0.0,1.0,1
20230304,10,102,Clothing,19,51,45,47.92,42.21,28.75,19.17,40.0,45.4,0.9375,0,0.0,2.55,0
20230305,10,102,Clothing,20,24,45,13.89,15.78,8.34,5.56,40.0,13.37,1.0619,0,0.0,1.14,1
20230306,10,102,Clothing,20,43,45,72.25,71.45,43.35,28.9,40.0,75.49,0.9937,0,0.0,2.05,1
20230307,10,102,Clothing,19,80,45,25.74,23.93,15.44,10.29,40.0,27.3,0.9625,1,30.78,4.0,0
20230308,10,102,Clothing,15,65,45,73.98,63.61,44.39,29.59,40.0,73.86,0.9267,0,0.0,4.06,0
20230309,10,102,Clothing,15,86,45,53.84,64.63,32.3,21.54,40.0,51.5,1.0947,0,0.0,5.38,0
20230310,10,102,Clothing,20,36,45,62.32,72.06,37.39,24.93,40.0,56.15,1.0744,0,0.0,1.71,1
20230311,10,102,Clothing,20,39,45,37.94,31.78,22.76,15.18,40.0,35.15,0.9141,0,0.0,1.86,1
20230312,10,102,Clothing,20,39,45,44.01,37.51,26.41,17.61,40.0,45.12,0.9221,0,0.0,1.86,1
20230313,10,102,Clothing,25,32,45,48.17,57.98,28.9,19.27,40.0,52.63,1.0959,0,0.0,1.23,1
20230314,10,102,Clothing,13,19,45,42.88,37.98,25.73,17.15,40.0,44.86,0.94,0,0.0,1.36,1
20230315,10,102,Clothing,21,55,45,64.3,77.65,38.58,25.72,40.0,67.01,1.0981,1,35.79,2.5,0
20230316,10,102,Clothing,24,92,45,48.82,53.95,29.29,19.53,40.0,52.78,1.0501,0,0.0,3.68,0
20230317,10,102,Clothing,15,49,45,49.9,44.43,29.94,19.96,40.0,54.81,0.9427,0,0.0,3.06,0
20230318,10,102,Clothing,18,21,45,32.91,32.89,19.75,13.17,40.0,36.08,0.9982,1,19.44,1.11,1
20230319,10,102,Clothing,14,93,45,55.77,56.27,33.46,22.31,40.0,55.79,1.0035,0,0.0,6.2,0
20230320,10,102,Clothing,18,58,45,62.25,62.59,37.35,24.9,40.0,65.46,1.0019,0,0.0,3.05,0
20230321,10,102,Clothing,19,42,45,81.8,90.36,49.08,32.72,40.0,89.11,1.0504,0,0.0,2.1,1
20230322,10,102,Clothing,13,82,45,26.71,26.52,16.03,10.69,40.0,28.93,0.9945,0,0.0,5.86,0
20230323,10,102,Clothing,17,92,45,55.32,56.71,33.19,22.13,40.0,59.77,1.0116,0,0.0,5.11,0
20230324,10,102,Clothing,23,45,45,24.04,21.06,14.42,9.62,40.0,24.58,0.9339,0,0.0,1.88,1
20230325,10,102,Clothing,15,94,45,89.01,75.75,53.41,35.6,40.0,96.05,0.922,0,0.0,5.88,0
20230326,10,102,Clothing,19,50,45,74.31,88.04,44.59,29.72,40.0,71.98,1.0878,0,0.0,2.5,0
20230327,10,102,Clothing,20,32,45,23.46,21.22,14.08,9.39,40.0,23.34,0.9489,0,0.0,1.52,1
20230328,10,102,Clothing,17,19,45,94.6,88.85,56.76,37.84,40.0,103.46,0.9686,0,0.0,1.06,1
20230329,10,102,Clothing,22,98,45,17.58,16.91,10.55,7.03,40.0,18.18,0.9778,0,0.0,4.26,0
20230330,10,102,Clothing,20,33,45,32.45,28.85,19.47,12.98,40.0,32.06,0.9414,0,0.0,1.57,1
20230331,10,102,Clothing,13,60,45,98.83,94.0,59.3,39.53,40.0,89.81,0.9748,0,0.0,4.29,0
20230401,10,102,Clothing,17,74,45,47.64,52.78,28.58,19.05,40.0,50.66,1.0515,0,0.0,4.11,0
20230402,10,102,Clothing,11,73,45,46.97,42.78,28.18,18.79,40.0,43.45,0.9533,1,14.42,6.08,0
20230403,10,102,Clothing,13,85,45,14.52,17.53,8.71,5.81,40.0,13.95,1.0947,1,32.75,6.07,0
20230404,10,102,Clothing,14,34,45,68.38,66.51,41.03,27.35,40.0,73.26,0.9855,0,0.0,2.27,1
20230405,10,102,Clothing,21,16,45,97.83,95.74,58.7,39.13,40.0,102.19,0.9887,1,13.18,0.73,1
20230406,10,102,Clothing,11,6,45,49.17,56.89,29.5,19.67,40.0,52.13,1.0746,0,0.0,0.5,1
20230407,10,102,Clothing,19,53,45,37.88,39.9,22.73,15.15,40.0,34.4,1.0249,0,0.0,2.65,0
20230408,10,102,Clothing,20,84,45,78.86,85.8,47.31,31.54,40.0,75.13,1.0425,1,30.06,4.0,0
20230409,10,102,Clothing,21,69,45,101.85,97.67,61.11,40.74,40.0,98.2,0.9788,0,0.0,3.14,0
20230410,10,102,Clothing,13,55,45,36.27,34.77,21.76,14.51,40.0,34.05,0.9778,0,0.0,3.93,0
20230411,10,102,Clothing,18,50,45,68.08,77.74,40.85,27.23,40.0,69.11,1.0679,0,0.0,2.63,0
20230412,10,102,Clothing,21,58,45,25.51,31.01,15.3,10.2,40.0,26.5,1.1005,0,0.0,2.64,0
20230413,10,102,Clothing,15,26,45,53.13,58.57,31.88,21.25,40.0,54.99,1.049,0,0.0,1.62,1
20230414,10,102,Clothing,15,30,45,65.95,62.32,39.57,26.38,40.0,61.96,0.9713,0,0.0,1.88,1
20230415,10,102,Clothing,21,47,45,73.5,74.88,44.1,29.4,40.0,78.64,1.0087,0,0.0,2.14,0
20230416,10,102,Clothing,14,20,45,46.6,46.72,27.96,18.64,40.0,48.41,1.0003,0,0.0,1.33,1
20230417,10,102,Clothing,20,81,45,39.09,40.33,23.45,15.63,40.0,36.12,1.0146,1,25.82,3.86,0
20230418,10,102,Clothing,18,90,45,50.99,49.24,30.59,20.39,40.0,55.95,0.9817,0,0.0,4.74,0
20230419,10,102,Clothing,16,37,45,68.3,73.43,40.98,27.32,40.0,73.7,1.0361,1,20.46,2.18,1
20230420,10,102,Clothing,22,82,45,63.53,76.35,38.12,25.41,40.0,60.71,1.0954,1,14.87,3.57,0
20230421,10,102,Clothing,13,53,45,97.85,91.08,58.71,39.14,40.0,93.97,0.9643,0,0.0,3.79,0
20230422,10,102,Clothing,29,63,45,27.45,27.8,16.47,10.98,40.0,28.38,1.0044,0,0.0,2.1,0
20230423,10,102,Clothing,19,94,45,31.1,29.94,18.66,12.44,40.0,30.69,0.9796,0,0.0,4.7,0
20230424,10,102,Clothing,23,71,45,54.28,58.87,32.57,21.71,40.0,50.82,1.0405,1,31.42,2.96,0
20230425,10,102,Clothing,19,32,45,34.09,31.68,20.45,13.64,40.0,33.51,0.9626,0,0.0,1.6,1
20230426,10,102,Clothing,25,60,45,38.87,46.26,23.32,15.55,40.0,40.44,1.0895,0,0.0,2.31,0
20230427,10,102,Clothing,14,63,45,29.75,30.59,17.85,11.9,40.0,26.92,1.0123,0,0.0,4.2,0
20230428,10,102,Clothing,17,94,45,29.32,32.91,17.59,11.73,40.0,26.83,1.0576,1,29.34,5.22,0
20230429,10,102,Clothing,16,89,45,47.52,43.87,28.51,19.01,40.0,50.0,0.9598,0,0.0,5.24,0
20230430,10,102,Clothing,19,42,45,75.38,85.85,45.23,30.15,40.0,76.95,1.0665,0,0.0,2.1,1
20230501,10,102,Clothing,22,69,45,104.21,99.91,62.53,41.69,40.0,113.82,0.9787,0,0.0,3.0,0
20230502,10,102,Clothing,16,48,45,113.46,99.69,68.08,45.39,40.0,110.59,0.9369,0,0.0,2.82,0
20230503,10,102,Clothing,18,43,45,91.31,86.11,54.78,36.52,40.0,88.28,0.9706,0,0.0,2.26,1
20230504,10,102,Clothing,8,81,45,20.97,18.26,12.58,8.39,40.0,22.45,0.931,1,26.33,9.0,0
20230505,10,102,Clothing,21,56,45,13.14,15.68,7.88,5.26,40.0,12.19,1.0882,0,0.0,2.55,0
20230506,10,102,Clothing,16,73,45,54.98,57.19,32.99,21.99,40.0,60.02,1.0189,0,0.0,4.29,0
20230507,10,102,Clothing,23,65,45,107.87,94.33,64.72,43.15,40.0,100.76,0.9347,0,0.0,2.71,0
20230508,10,102,Clothing,22,76,45,34.45,33.08,20.67,13.78,40.0,33.8,0.9785,0,0.0,3.3,0
20230509,10,102,Clothing,19,42,45,88.85,97.58,53.31,35.54,40.0,89.85,1.0474,0,0.0,2.1,1
20230510,10,102,Clothing,21,24,45,46.79,50.27,28.08,18.72,40.0,44.22,1.0354,0,0.0,1.09,1
20230511,10,102,Clothing,18,86,45,107.17,96.74,64.3,42.87,40.0,114.04,0.9496,0,0.0,4.53,0
20230512,10,102,Clothing,16,13,45,39.39,35.33,23.63,15.76,40.0,40.63,0.9459,0,0.0,0.76,1
20230513,10,102,Clothing,15,28,45,105.04,94.14,63.02,42.02,40.0,112.31,0.9463,0,0.0,1.75,1
20230514,10,102,Clothing,17,37,45,36.37,38.14,21.82,14.55,40.0,38.85,1.0226,0,0.0,2.06,1
20230515,10,102,Clothing,19,46,45,77.18,82.07,46.31,30.87,40.0,82.28,1.0305,0,0.0,2.3,0
20230516,10,102,Clothing,22,97,45,99.08,89.37,59.45,39.63,40.0,90.1,0.9492,0,0.0,4.22,0
20230517,10,102,Clothing,15,7,45,41.28,36.47,24.77,16.51,40.0,38.02,0.9388,0,0.0,0.44,1
20230518,10,102,Clothing,11,31,45,65.73,57.55,39.44,26.29,40.0,65.84,0.935,0,0.0,2.58,1
20230519,10,102,Clothing,17,41,45,91.81,83.9,55.08,36.72,40.0,84.71,0.9555,0,0.0,2.28,1
20230520,10,102,Clothing,19,18,45,66.59,57.53,39.96,26.64,40.0,69.35,0.9287,0,0.0,0.9,1
20230521,10,102,Clothing,10,96,45,44.5,50.03,26.7,17.8,40.0,46.41,1.0591,0,0.0,8.73,0
20230522,10,102,Clothing,17,49,45,80.12,74.97,48.07,32.05,40.0,78.8,0.9667,0,0.0,2.72,0
20230523,10,102,Clothing,15,10,45,49.25,59.36,29.55,19.7,40.0,53.62,1.0967,1,35.51,0.62,1
20230524,10,102,Clothing,14,29,45,115.24,99.79,69.14,46.1,40.0,120.65,0.9302,0,0.0,1.93,1
20230525,10,102,Clothing,20,99,45,33.4,29.96,20.04,13.36,40.0,36.1,0.9458,0,0.0,4.71,0
20230526,10,102,Clothing,13,11,45,62.99,71.97,37.79,25.19,40.0,64.28,1.0681,0,0.0,0.79,1
20230527,10,102,Clothing,20,26,45,102.83,90.5,61.7,41.13,40.0,97.59,0.9377,0,0.0,1.24,1
20230528,10,102,Clothing,16,76,45,46.38,42.25,27.83,18.55,40.0,48.01,0.9534,1,31.89,4.47,0
20230529,10,102,Clothing,18,60,45,47.74,44.52,28.65,19.1,40.0,51.46,0.9646,0,0.0,3.16,0
20230530,10,102,Clothing,24,50,45,100.78,91.6,60.47,40.31,40.0,110.53,0.9529,0,0.0,2.0,0
20230531,10,102,Clothing,16,65,45,17.43,18.73,10.46,6.97,40.0,15.88,1.0336,1,23.5,3.82,0
20230601,10,102,Clothing,14,85,45,42.21,43.28,25.33,16.88,40.0,42.33,1.0114,0,0.0,5.67,0
20230602,10,102,Clothing,15,54,45,43.71,42.17,26.23,17.49,40.0,40.63,0.981,1,34.37,3.38,0
20230603,10,102,Clothing,19,45,45,86.95,78.95,52.17,34.78,40.0,89.43,0.9523,1,28.64,2.25,1
20230604,10,102,Clothing,21,77,45,81.13,81.12,48.68,32.45,40.0,83.91,0.9993,1,31.79,3.5,0
20230605,10,102,Clothing,15,51,45,83.12,86.04,49.87,33.25,40.0,89.49,1.0168,0,0.0,3.19,0
20230606,10,102,Clothing,18,35,45,60.84,59.0,36.5,24.33,40.0,61.11,0.984,0,0.0,1.84,1
20230607,10,102,Clothing,16,19,45,44.16,37.69,26.5,17.66,40.0,44.01,0.9227,1,33.04,1.12,1
20230608,10,102,Clothing,13,44,45,72.6,78.51,43.56,29.04,40.0,77.51,1.0392,1,36.43,3.14,1
20230609,10,102,Clothing,16,94,45,38.19,36.82,22.91,15.27,40.0,41.22,0.9806,0,0.0,5.53,0
20230610,10,102,Clothing,19,82,45,63.38,75.46,38.03,25.35,40.0,65.22,1.0902,0,0.0,4.1,0
20230611,10,102,Clothing,23,87,45,15.58,19.18,9.35,6.23,40.0,14.07,1.1059,1,19.8,3.62,0
20230612,10,102,Clothing,18,78,45,47.56,52.16,28.54,19.02,40.0,43.49,1.0462,0,0.0,4.11,0
20230613,10,102,Clothing,15,54,45,39.72,33.98,23.83,15.89,40.0,38.98,0.9238,0,0.0,3.38,0
20230614,10,102,Clothing,15,70,45,24.97,24.32,14.98,9.99,40.0,23.17,0.9849,1,22.74,4.38,0
20230615,10,102,Clothing,12,76,45,95.96,94.36,57.58,38.39,40.0,93.76,0.9911,0,0.0,5.85,0
20230616,10,102,Clothing,16,94,45,91.62,89.34,54.97,36.65,40.0,86.28,0.9869,0,0.0,5.53,0
20230617,10,102,Clothing,17,55,45,22.59,21.69,13.55,9.04,40.0,22.42,0.9777,0,0.0,3.06,0
20230618,10,102,Clothing,13,70,45,32.42,29.56,19.45,12.97,40.0,35.15,0.9534,1,23.37,5.0,0
20230619,10,102,Clothing,22,50,45,97.43,84.31,58.46,38.97,40.0,92.8,0.9297,0,0.0,2.17,0
20230620,10,102,Clothing,19,19,45,79.78,90.8,47.87,31.91,40.0,73.09,1.0662,0,0.0,0.95,1
20230621,10,102,Clothing,14,26,45,108.45,94.58,65.07,43.38,40.0,105.81,0.9334,1,31.57,1.73,1
20230622,10,102,Clothing,16,69,45,62.66,57.83,37.6,25.06,40.0,60.14,0.9599,0,0.0,4.06,0
20230623,10,102,Clothing,18,49,45,37.98,34.53,22.79,15.19,40.0,38.12,0.9523,0,0.0,2.58,0
20230624,10,102,Clothing,16,64,45,20.29,17.62,12.18,8.12,40.0,19.43,0.9295,0,0.0,3.76,0
20230625,10,102,Clothing,20,23,45,55.87,48.97,33.52,22.35,40.0,53.23,0.9353,0,0.0,1.1,1
20230626,10,102,Clothing,14,32,45,77.81,66.3,46.69,31.13,40.0,84.61,0.9225,0,0.0,2.13,1
20230627,10,102,Clothing,18,48,45,31.56,34.85,18.93,12.62,40.0,33.73,1.0493,0,0.0,2.53,0
20230628,10,102,Clothing,16,22,45,52.61,50.29,31.57,21.04,40.0,51.89,0.9768,0,0.0,1.29,1
20230629,10,102,Clothing,9,21,45,53.05,58.86,31.83,21.22,40.0,53.49,1.0523,0,0.0,2.1,1
20230630,10,102,Clothing,16,80,45,71.17,62.32,42.7,28.47,40.0,77.49,0.9352,0,0.0,4.71,0
20230701,10,102,Clothing,15,8,45,52.51,62.66,31.51,21.0,40.0,47.63,1.0913,0,0.0,0.5,1
20230702,10,102,Clothing,11,90,45,62.92,71.26,37.75,25.17,40.0,65.34,1.0634,0,0.0,7.5,0
20230703,10,102,Clothing,12,6,45,91.3,88.87,54.78,36.52,40.0,94.59,0.9861,0,0.0,0.46,1
20230704,10,102,Clothing,13,22,45,39.47,34.42,23.68,15.79,40.0,36.45,0.9327,1,19.1,1.57,1
20230705,10,102,Clothing,13,70,45,82.96,74.33,49.78,33.18,40.0,84.14,0.946,0,0.0,5.0,0
20230706,10,102,Clothing,8,99,45,82.1,71.22,49.26,32.84,40.0,77.15,0.9308,1,28.82,11.0,0
20230707,10,102,Clothing,11,77,45,49.82,41.89,29.89,19.93,40.0,44.92,0.9161,0,0.0,6.42,0
20230708,10,102,Clothing,10,7,45,20.84,17.72,12.5,8.34,40.0,21.3,0.9199,0,0.0,0.64,1
20230709,10,102,Clothing,12,10,45,15.89,16.31,9.54,6.36,40.0,14.48,1.0099,0,0.0,0.77,1
20230710,10,102,Clothing,9,35,45,71.29,61.72,42.78,28.52,40.0,71.21,0.9298,0,0.0,3.5,1
20230711,10,102,Clothing,20,31,45,56.1,47.62,33.66,22.44,40.0,59.48,0.9205,0,0.0,1.48,1
20230712,10,102,Clothing,11,13,45,64.61,56.7,38.77,25.85,40.0,63.31,0.9361,0,0.0,1.08,1
20230713,10,102,Clothing,16,48,45,46.19,49.68,27.71,18.48,40.0,41.98,1.0359,0,0.0,2.82,0
20230714,10,102,Clothing,15,96,45,44.8,39.85,26.88,17.92,40.0,44.73,0.942,0,0.0,6.0,0
20230715,10,102,Clothing,16,91,45,50.85,50.1,30.51,20.34,40.0,50.57,0.9916,0,0.0,5.35,0
20230716,10,102,Clothing,10,99,45,23.57,24.19,14.14,9.43,40.0,22.05,1.0109,1,38.21,9.0,0
20230717,10,102,Clothing,13,88,45,42.41,37.16,25.44,16.96,40.0,45.14,0.9349,0,0.0,6.29,0
20230718,10,102,Clothing,15,10,45,61.44,65.72,36.87,24.58,40.0,60.77,1.0334,1,20.54,0.62,1
20230719,10,102,Clothing,12,58,45,115.38,99.85,69.23,46.15,40.0,124.64,0.9299,0,0.0,4.46,0
20230720,10,102,Clothing,12,34,45,40.61,47.42,24.36,16.24,40.0,44.6,1.0793,0,0.0,2.62,1
20230721,10,102,Clothing,16,84,45,66.99,71.4,40.2,26.8,40.0,69.26,1.0316,0,0.0,4.94,0
20230722,10,102,Clothing,16,75,45,22.65,27.78,13.59,9.06,40.0,23.04,1.105,0,0.0,4.41,0
20230723,10,102,Clothing,14,87,45,114.13,98.46,68.48,45.65,40.0,123.15,0.9284,0,0.0,5.8,0
20230724,10,102,Clothing,18,47,45,59.79,69.15,35.87,23.92,40.0,64.75,1.0745,0,0.0,2.47,0
20230725,10,102,Clothing,17,73,45,40.3,49.92,24.18,16.12,40.0,37.97,1.1116,0,0.0,4.06,0
20230726,10,102,Clothing,11,14,45,32.85,33.68,19.71,13.14,40.0,31.69,1.011,0,0.0,1.17,1
20230727,10,102,Clothing,13,25,45,42.88,40.3,25.73,17.15,40.0,40.94,0.9684,0,0.0,1.79,1
20230728,10,102,Clothing,11,84,45,22.67,24.93,13.6,9.07,40.0,21.58,1.0464,0,0.0,7.0,0
20230729,10,102,Clothing,9,21,45,82.01,74.95,49.21,32.8,40.0,88.94,0.9554,0,0.0,2.1,1
20230730,10,102,Clothing,9,6,45,50.63,45.92,30.38,20.25,40.0,52.59,0.9514,1,35.18,0.6,1
20230731,10,102,Clothing,14,76,45,56.0,53.09,33.6,22.4,40.0,55.7,0.9729,0,0.0,5.07,0
20230801,10,102,Clothing,9,78,45,62.27,53.79,37.36,24.91,40.0,59.15,0.9287,0,0.0,7.8,0
20230802,10,102,Clothing,10,88,45,63.89,65.08,38.34,25.56,40.0,60.41,1.0085,0,0.0,8.0,0
20230803,10,102,Clothing,14,86,45,78.62,83.52,47.17,31.45,40.0,76.71,1.03,0,0.0,5.73,0
20230804,10,102,Clothing,10,14,45,101.87,89.33,61.12,40.75,40.0,102.55,0.936,1,23.71,1.27,1
20230805,10,102,Clothing,13,37,45,109.84,95.08,65.9,43.93,40.0,101.06,0.93,0,0.0,2.64,1
20230806,10,102,Clothing,13,5,45,20.26,17.65,12.16,8.11,40.0,19.69,0.931,0,0.0,0.36,1
20230807,10,102,Clothing,14,43,45,64.84,69.64,38.9,25.94,40.0,66.55,1.0355,0,0.0,2.87,1
20230808,10,102,Clothing,7,21,45,83.0,95.64,49.8,33.2,40.0,78.18,1.0728,0,0.0,2.62,1
20230809,10,102,Clothing,11,70,45,28.29,26.04,16.97,11.31,40.0,29.34,0.9578,0,0.0,5.83,0
20230810,10,102,Clothing,7,97,45,37.83,36.25,22.7,15.13,40.0,41.25,0.9775,0,0.0,12.12,0
20230811,10,102,Clothing,14,77,45,88.85,81.1,53.31,35.54,40.0,92.1,0.9549,0,0.0,5.13,0
20230812,10,102,Clothing,11,97,45,104.6,95.8,62.76,41.84,40.0,114.56,0.9565,0,0.0,8.08,0
20230813,10,102,Clothing,16,64,45,76.62,91.95,45.97,30.65,40.0,75.71,1.0948,0,0.0,3.76,0
20230814,10,102,Clothing,9,72,45,100.86,84.38,60.52,40.34,40.0,109.14,0.9142,0,0.0,7.2,0
20230815,10,102,Clothing,12,94,45,45.16,51.37,27.09,18.06,40.0,47.6,1.0654,0,0.0,7.23,0
20230816,10,102,Clothing,8,23,45,48.7,40.94,29.22,19.48,40.0,51.04,0.916,0,0.0,2.56,1
20230817,10,102,Clothing,15,22,45,88.52,85.28,53.11,35.41,40.0,97.18,0.981,0,0.0,1.38,1
20230818,10,102,Clothing,11,94,45,80.12,98.72,48.07,32.05,40.0,85.55,1.1094,1,25.61,7.83,0
20230819,10,102,Clothing,10,66,45,64.75,63.21,38.85,25.9,40.0,63.12,0.9872,0,0.0,6.0,0
20230820,10,102,Clothing,11,14,45,19.55,20.4,11.73,7.82,40.0,21.02,1.0188,0,0.0,1.17,1
20230821,10,102,Clothing,14,66,45,40.1,49.24,24.06,16.04,40.0,43.72,1.1067,1,19.11,4.4,0
20230822,10,102,Clothing,12,8,45,86.61,93.29,51.97,34.64,40.0,79.73,1.0373,0,0.0,0.62,1
20230823,10,102,Clothing,8,78,45,72.05,82.58,43.23,28.82,40.0,77.38,1.0698,1,30.34,8.67,0
20230824,10,102,Clothing,15,85,45,63.12,63.62,37.87,25.25,40.0,61.56,1.0032,0,0.0,5.31,0
20230825,10,102,Clothing,10,97,45,20.89,19.44,12.53,8.35,40.0,19.61,0.9625,0,0.0,8.82,0
20230826,10,102,Clothing,13,10,45,82.76,83.22,49.66,33.11,40.0,90.75,1.0021,0,0.0,0.71,1
20230827,10,102,Clothing,8,51,45,21.72,26.4,13.03,8.69,40.0,19.57,1.1001,0,0.0,5.67,0
